"sim_calib_id","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id"
2185,8.4,9.2,10,35,1.2,15,30,70,25
2186,8.4,9.2,10,35,1.2,15,30,70,20
2187,8.4,9.2,10,35,1.2,15,30,70,15
2188,8.4,9.2,10,35,1.2,15,30,50,25
2189,8.4,9.2,10,35,1.2,15,30,50,20
2190,8.4,9.2,10,35,1.2,15,30,50,15
2191,8.4,9.2,10,35,1.2,15,22,70,25
2192,8.4,9.2,10,35,1.2,15,22,70,20
2193,8.4,9.2,10,35,1.2,15,22,70,15
2194,8.4,9.2,10,35,1.2,15,22,50,25
2195,8.4,9.2,10,35,1.2,15,22,50,20
2196,8.4,9.2,10,35,1.2,15,22,50,15
2197,8.4,9.2,10,35,1.2,10,30,70,25
2198,8.4,9.2,10,35,1.2,10,30,70,20
2199,8.4,9.2,10,35,1.2,10,30,70,15
2200,8.4,9.2,10,35,1.2,10,30,50,25
2201,8.4,9.2,10,35,1.2,10,30,50,20
2202,8.4,9.2,10,35,1.2,10,30,50,15
2203,8.4,9.2,10,35,1.2,10,22,70,25
2204,8.4,9.2,10,35,1.2,10,22,70,20
2205,8.4,9.2,10,35,1.2,10,22,70,15
2206,8.4,9.2,10,35,1.2,10,22,50,25
2207,8.4,9.2,10,35,1.2,10,22,50,20
2208,8.4,9.2,10,35,1.2,10,22,50,15
2209,8.4,10,10,50,1.5,15,30,70,25
2210,8.4,10,10,50,1.5,15,30,70,20
2211,8.4,10,10,50,1.5,15,30,70,15
2212,8.4,10,10,50,1.5,15,30,50,25
2213,8.4,10,10,50,1.5,15,30,50,20
2214,8.4,10,10,50,1.5,15,30,50,15
2215,8.4,10,10,50,1.5,15,22,70,25
2216,8.4,10,10,50,1.5,15,22,70,20
2217,8.4,10,10,50,1.5,15,22,70,15
2218,8.4,10,10,50,1.5,15,22,50,25
2219,8.4,10,10,50,1.5,15,22,50,20
2220,8.4,10,10,50,1.5,15,22,50,15
2221,8.4,10,10,50,1.5,10,30,70,25
2222,8.4,10,10,50,1.5,10,30,70,20
2223,8.4,10,10,50,1.5,10,30,70,15
2224,8.4,10,10,50,1.5,10,30,50,25
2225,8.4,10,10,50,1.5,10,30,50,20
2226,8.4,10,10,50,1.5,10,30,50,15
2227,8.4,10,10,50,1.5,10,22,70,25
2228,8.4,10,10,50,1.5,10,22,70,20
2229,8.4,10,10,50,1.5,10,22,70,15
2230,8.4,10,10,50,1.5,10,22,50,25
2231,8.4,10,10,50,1.5,10,22,50,20
2232,8.4,10,10,50,1.5,10,22,50,15
2233,8.4,10,10,50,1.2,15,30,70,25
2234,8.4,10,10,50,1.2,15,30,70,20
2235,8.4,10,10,50,1.2,15,30,70,15
2236,8.4,10,10,50,1.2,15,30,50,25
2237,8.4,10,10,50,1.2,15,30,50,20
2238,8.4,10,10,50,1.2,15,30,50,15
2239,8.4,10,10,50,1.2,15,22,70,25
2240,8.4,10,10,50,1.2,15,22,70,20
2241,8.4,10,10,50,1.2,15,22,70,15
2242,8.4,10,10,50,1.2,15,22,50,25
2243,8.4,10,10,50,1.2,15,22,50,20
2244,8.4,10,10,50,1.2,15,22,50,15
2245,8.4,10,10,50,1.2,10,30,70,25
2246,8.4,10,10,50,1.2,10,30,70,20
2247,8.4,10,10,50,1.2,10,30,70,15
2248,8.4,10,10,50,1.2,10,30,50,25
2249,8.4,10,10,50,1.2,10,30,50,20
2250,8.4,10,10,50,1.2,10,30,50,15
2251,8.4,10,10,50,1.2,10,22,70,25
2252,8.4,10,10,50,1.2,10,22,70,20
2253,8.4,10,10,50,1.2,10,22,70,15
2254,8.4,10,10,50,1.2,10,22,50,25
2255,8.4,10,10,50,1.2,10,22,50,20
2256,8.4,10,10,50,1.2,10,22,50,15
2257,8.4,10,10,35,1.5,15,30,70,25
2258,8.4,10,10,35,1.5,15,30,70,20
2259,8.4,10,10,35,1.5,15,30,70,15
2260,8.4,10,10,35,1.5,15,30,50,25
2261,8.4,10,10,35,1.5,15,30,50,20
2262,8.4,10,10,35,1.5,15,30,50,15
2263,8.4,10,10,35,1.5,15,22,70,25
2264,8.4,10,10,35,1.5,15,22,70,20
2265,8.4,10,10,35,1.5,15,22,70,15
2266,8.4,10,10,35,1.5,15,22,50,25
2267,8.4,10,10,35,1.5,15,22,50,20
2268,8.4,10,10,35,1.5,15,22,50,15
2269,8.4,10,10,35,1.5,10,30,70,25
2270,8.4,10,10,35,1.5,10,30,70,20
2271,8.4,10,10,35,1.5,10,30,70,15
2272,8.4,10,10,35,1.5,10,30,50,25
2273,8.4,10,10,35,1.5,10,30,50,20
2274,8.4,10,10,35,1.5,10,30,50,15
2275,8.4,10,10,35,1.5,10,22,70,25
2276,8.4,10,10,35,1.5,10,22,70,20
2277,8.4,10,10,35,1.5,10,22,70,15
2278,8.4,10,10,35,1.5,10,22,50,25
2279,8.4,10,10,35,1.5,10,22,50,20
2280,8.4,10,10,35,1.5,10,22,50,15
2281,8.4,10,10,35,1.2,15,30,70,25
2282,8.4,10,10,35,1.2,15,30,70,20
2283,8.4,10,10,35,1.2,15,30,70,15
2284,8.4,10,10,35,1.2,15,30,50,25
2285,8.4,10,10,35,1.2,15,30,50,20
2286,8.4,10,10,35,1.2,15,30,50,15
2287,8.4,10,10,35,1.2,15,22,70,25
2288,8.4,10,10,35,1.2,15,22,70,20
2289,8.4,10,10,35,1.2,15,22,70,15
2290,8.4,10,10,35,1.2,15,22,50,25
2291,8.4,10,10,35,1.2,15,22,50,20
2292,8.4,10,10,35,1.2,15,22,50,15
2293,8.4,10,10,35,1.2,10,30,70,25
2294,8.4,10,10,35,1.2,10,30,70,20
2295,8.4,10,10,35,1.2,10,30,70,15
2296,8.4,10,10,35,1.2,10,30,50,25
2297,8.4,10,10,35,1.2,10,30,50,20
2298,8.4,10,10,35,1.2,10,30,50,15
2299,8.4,10,10,35,1.2,10,22,70,25
2300,8.4,10,10,35,1.2,10,22,70,20
2301,8.4,10,10,35,1.2,10,22,70,15
2302,8.4,10,10,35,1.2,10,22,50,25
2303,8.4,10,10,35,1.2,10,22,50,20
2304,8.4,10,10,35,1.2,10,22,50,15
2305,9.2,6,10,50,1.5,15,30,70,25
2306,9.2,6,10,50,1.5,15,30,70,20
2307,9.2,6,10,50,1.5,15,30,70,15
2308,9.2,6,10,50,1.5,15,30,50,25
2309,9.2,6,10,50,1.5,15,30,50,20
2310,9.2,6,10,50,1.5,15,30,50,15
2311,9.2,6,10,50,1.5,15,22,70,25
2312,9.2,6,10,50,1.5,15,22,70,20
2313,9.2,6,10,50,1.5,15,22,70,15
2314,9.2,6,10,50,1.5,15,22,50,25
2315,9.2,6,10,50,1.5,15,22,50,20
2316,9.2,6,10,50,1.5,15,22,50,15
2317,9.2,6,10,50,1.5,10,30,70,25
2318,9.2,6,10,50,1.5,10,30,70,20
2319,9.2,6,10,50,1.5,10,30,70,15
2320,9.2,6,10,50,1.5,10,30,50,25
2321,9.2,6,10,50,1.5,10,30,50,20
2322,9.2,6,10,50,1.5,10,30,50,15
2323,9.2,6,10,50,1.5,10,22,70,25
2324,9.2,6,10,50,1.5,10,22,70,20
2325,9.2,6,10,50,1.5,10,22,70,15
2326,9.2,6,10,50,1.5,10,22,50,25
2327,9.2,6,10,50,1.5,10,22,50,20
2328,9.2,6,10,50,1.5,10,22,50,15
2329,9.2,6,10,50,1.2,15,30,70,25
2330,9.2,6,10,50,1.2,15,30,70,20
2331,9.2,6,10,50,1.2,15,30,70,15
2332,9.2,6,10,50,1.2,15,30,50,25
2333,9.2,6,10,50,1.2,15,30,50,20
2334,9.2,6,10,50,1.2,15,30,50,15
2335,9.2,6,10,50,1.2,15,22,70,25
2336,9.2,6,10,50,1.2,15,22,70,20
2337,9.2,6,10,50,1.2,15,22,70,15
2338,9.2,6,10,50,1.2,15,22,50,25
2339,9.2,6,10,50,1.2,15,22,50,20
2340,9.2,6,10,50,1.2,15,22,50,15
2341,9.2,6,10,50,1.2,10,30,70,25
2342,9.2,6,10,50,1.2,10,30,70,20
2343,9.2,6,10,50,1.2,10,30,70,15
2344,9.2,6,10,50,1.2,10,30,50,25
2345,9.2,6,10,50,1.2,10,30,50,20
2346,9.2,6,10,50,1.2,10,30,50,15
2347,9.2,6,10,50,1.2,10,22,70,25
2348,9.2,6,10,50,1.2,10,22,70,20
2349,9.2,6,10,50,1.2,10,22,70,15
2350,9.2,6,10,50,1.2,10,22,50,25
2351,9.2,6,10,50,1.2,10,22,50,20
2352,9.2,6,10,50,1.2,10,22,50,15
2353,9.2,6,10,35,1.5,15,30,70,25
2354,9.2,6,10,35,1.5,15,30,70,20
2355,9.2,6,10,35,1.5,15,30,70,15
2356,9.2,6,10,35,1.5,15,30,50,25
2357,9.2,6,10,35,1.5,15,30,50,20
2358,9.2,6,10,35,1.5,15,30,50,15
2359,9.2,6,10,35,1.5,15,22,70,25
2360,9.2,6,10,35,1.5,15,22,70,20
2361,9.2,6,10,35,1.5,15,22,70,15
2362,9.2,6,10,35,1.5,15,22,50,25
2363,9.2,6,10,35,1.5,15,22,50,20
2364,9.2,6,10,35,1.5,15,22,50,15
2365,9.2,6,10,35,1.5,10,30,70,25
2366,9.2,6,10,35,1.5,10,30,70,20
2367,9.2,6,10,35,1.5,10,30,70,15
2368,9.2,6,10,35,1.5,10,30,50,25
2369,9.2,6,10,35,1.5,10,30,50,20
2370,9.2,6,10,35,1.5,10,30,50,15
2371,9.2,6,10,35,1.5,10,22,70,25
2372,9.2,6,10,35,1.5,10,22,70,20
2373,9.2,6,10,35,1.5,10,22,70,15
2374,9.2,6,10,35,1.5,10,22,50,25
2375,9.2,6,10,35,1.5,10,22,50,20
2376,9.2,6,10,35,1.5,10,22,50,15
2377,9.2,6,10,35,1.2,15,30,70,25
2378,9.2,6,10,35,1.2,15,30,70,20
2379,9.2,6,10,35,1.2,15,30,70,15
2380,9.2,6,10,35,1.2,15,30,50,25
2381,9.2,6,10,35,1.2,15,30,50,20
2382,9.2,6,10,35,1.2,15,30,50,15
2383,9.2,6,10,35,1.2,15,22,70,25
2384,9.2,6,10,35,1.2,15,22,70,20
2385,9.2,6,10,35,1.2,15,22,70,15
2386,9.2,6,10,35,1.2,15,22,50,25
2387,9.2,6,10,35,1.2,15,22,50,20
2388,9.2,6,10,35,1.2,15,22,50,15
2389,9.2,6,10,35,1.2,10,30,70,25
2390,9.2,6,10,35,1.2,10,30,70,20
2391,9.2,6,10,35,1.2,10,30,70,15
2392,9.2,6,10,35,1.2,10,30,50,25
2393,9.2,6,10,35,1.2,10,30,50,20
2394,9.2,6,10,35,1.2,10,30,50,15
2395,9.2,6,10,35,1.2,10,22,70,25
2396,9.2,6,10,35,1.2,10,22,70,20
2397,9.2,6,10,35,1.2,10,22,70,15
2398,9.2,6,10,35,1.2,10,22,50,25
2399,9.2,6,10,35,1.2,10,22,50,20
2400,9.2,6,10,35,1.2,10,22,50,15
2401,9.2,6.8,10,50,1.5,15,30,70,25
2402,9.2,6.8,10,50,1.5,15,30,70,20
2403,9.2,6.8,10,50,1.5,15,30,70,15
2404,9.2,6.8,10,50,1.5,15,30,50,25
2405,9.2,6.8,10,50,1.5,15,30,50,20
2406,9.2,6.8,10,50,1.5,15,30,50,15
2407,9.2,6.8,10,50,1.5,15,22,70,25
2408,9.2,6.8,10,50,1.5,15,22,70,20
2409,9.2,6.8,10,50,1.5,15,22,70,15
2410,9.2,6.8,10,50,1.5,15,22,50,25
2411,9.2,6.8,10,50,1.5,15,22,50,20
2412,9.2,6.8,10,50,1.5,15,22,50,15
2413,9.2,6.8,10,50,1.5,10,30,70,25
2414,9.2,6.8,10,50,1.5,10,30,70,20
2415,9.2,6.8,10,50,1.5,10,30,70,15
2416,9.2,6.8,10,50,1.5,10,30,50,25
2417,9.2,6.8,10,50,1.5,10,30,50,20
2418,9.2,6.8,10,50,1.5,10,30,50,15
2419,9.2,6.8,10,50,1.5,10,22,70,25
2420,9.2,6.8,10,50,1.5,10,22,70,20
2421,9.2,6.8,10,50,1.5,10,22,70,15
2422,9.2,6.8,10,50,1.5,10,22,50,25
2423,9.2,6.8,10,50,1.5,10,22,50,20
2424,9.2,6.8,10,50,1.5,10,22,50,15
2425,9.2,6.8,10,50,1.2,15,30,70,25
2426,9.2,6.8,10,50,1.2,15,30,70,20
2427,9.2,6.8,10,50,1.2,15,30,70,15
2428,9.2,6.8,10,50,1.2,15,30,50,25
2429,9.2,6.8,10,50,1.2,15,30,50,20
2430,9.2,6.8,10,50,1.2,15,30,50,15
2431,9.2,6.8,10,50,1.2,15,22,70,25
2432,9.2,6.8,10,50,1.2,15,22,70,20
2433,9.2,6.8,10,50,1.2,15,22,70,15
2434,9.2,6.8,10,50,1.2,15,22,50,25
2435,9.2,6.8,10,50,1.2,15,22,50,20
2436,9.2,6.8,10,50,1.2,15,22,50,15
2437,9.2,6.8,10,50,1.2,10,30,70,25
2438,9.2,6.8,10,50,1.2,10,30,70,20
2439,9.2,6.8,10,50,1.2,10,30,70,15
2440,9.2,6.8,10,50,1.2,10,30,50,25
2441,9.2,6.8,10,50,1.2,10,30,50,20
2442,9.2,6.8,10,50,1.2,10,30,50,15
2443,9.2,6.8,10,50,1.2,10,22,70,25
2444,9.2,6.8,10,50,1.2,10,22,70,20
2445,9.2,6.8,10,50,1.2,10,22,70,15
2446,9.2,6.8,10,50,1.2,10,22,50,25
2447,9.2,6.8,10,50,1.2,10,22,50,20
2448,9.2,6.8,10,50,1.2,10,22,50,15
2449,9.2,6.8,10,35,1.5,15,30,70,25
2450,9.2,6.8,10,35,1.5,15,30,70,20
2451,9.2,6.8,10,35,1.5,15,30,70,15
2452,9.2,6.8,10,35,1.5,15,30,50,25
2453,9.2,6.8,10,35,1.5,15,30,50,20
2454,9.2,6.8,10,35,1.5,15,30,50,15
2455,9.2,6.8,10,35,1.5,15,22,70,25
2456,9.2,6.8,10,35,1.5,15,22,70,20
2457,9.2,6.8,10,35,1.5,15,22,70,15
2458,9.2,6.8,10,35,1.5,15,22,50,25
2459,9.2,6.8,10,35,1.5,15,22,50,20
2460,9.2,6.8,10,35,1.5,15,22,50,15
2461,9.2,6.8,10,35,1.5,10,30,70,25
2462,9.2,6.8,10,35,1.5,10,30,70,20
2463,9.2,6.8,10,35,1.5,10,30,70,15
2464,9.2,6.8,10,35,1.5,10,30,50,25
2465,9.2,6.8,10,35,1.5,10,30,50,20
2466,9.2,6.8,10,35,1.5,10,30,50,15
2467,9.2,6.8,10,35,1.5,10,22,70,25
2468,9.2,6.8,10,35,1.5,10,22,70,20
2469,9.2,6.8,10,35,1.5,10,22,70,15
2470,9.2,6.8,10,35,1.5,10,22,50,25
2471,9.2,6.8,10,35,1.5,10,22,50,20
2472,9.2,6.8,10,35,1.5,10,22,50,15
2473,9.2,6.8,10,35,1.2,15,30,70,25
2474,9.2,6.8,10,35,1.2,15,30,70,20
2475,9.2,6.8,10,35,1.2,15,30,70,15
2476,9.2,6.8,10,35,1.2,15,30,50,25
2477,9.2,6.8,10,35,1.2,15,30,50,20
2478,9.2,6.8,10,35,1.2,15,30,50,15
2479,9.2,6.8,10,35,1.2,15,22,70,25
2480,9.2,6.8,10,35,1.2,15,22,70,20
2481,9.2,6.8,10,35,1.2,15,22,70,15
2482,9.2,6.8,10,35,1.2,15,22,50,25
2483,9.2,6.8,10,35,1.2,15,22,50,20
2484,9.2,6.8,10,35,1.2,15,22,50,15
2485,9.2,6.8,10,35,1.2,10,30,70,25
2486,9.2,6.8,10,35,1.2,10,30,70,20
2487,9.2,6.8,10,35,1.2,10,30,70,15
2488,9.2,6.8,10,35,1.2,10,30,50,25
2489,9.2,6.8,10,35,1.2,10,30,50,20
2490,9.2,6.8,10,35,1.2,10,30,50,15
2491,9.2,6.8,10,35,1.2,10,22,70,25
2492,9.2,6.8,10,35,1.2,10,22,70,20
2493,9.2,6.8,10,35,1.2,10,22,70,15
2494,9.2,6.8,10,35,1.2,10,22,50,25
2495,9.2,6.8,10,35,1.2,10,22,50,20
2496,9.2,6.8,10,35,1.2,10,22,50,15
2497,9.2,7.6,10,50,1.5,15,30,70,25
2498,9.2,7.6,10,50,1.5,15,30,70,20
2499,9.2,7.6,10,50,1.5,15,30,70,15
2500,9.2,7.6,10,50,1.5,15,30,50,25
2501,9.2,7.6,10,50,1.5,15,30,50,20
2502,9.2,7.6,10,50,1.5,15,30,50,15
2503,9.2,7.6,10,50,1.5,15,22,70,25
2504,9.2,7.6,10,50,1.5,15,22,70,20
2505,9.2,7.6,10,50,1.5,15,22,70,15
2506,9.2,7.6,10,50,1.5,15,22,50,25
2507,9.2,7.6,10,50,1.5,15,22,50,20
2508,9.2,7.6,10,50,1.5,15,22,50,15
2509,9.2,7.6,10,50,1.5,10,30,70,25
2510,9.2,7.6,10,50,1.5,10,30,70,20
2511,9.2,7.6,10,50,1.5,10,30,70,15
2512,9.2,7.6,10,50,1.5,10,30,50,25
2513,9.2,7.6,10,50,1.5,10,30,50,20
2514,9.2,7.6,10,50,1.5,10,30,50,15
2515,9.2,7.6,10,50,1.5,10,22,70,25
2516,9.2,7.6,10,50,1.5,10,22,70,20
2517,9.2,7.6,10,50,1.5,10,22,70,15
2518,9.2,7.6,10,50,1.5,10,22,50,25
2519,9.2,7.6,10,50,1.5,10,22,50,20
2520,9.2,7.6,10,50,1.5,10,22,50,15
2521,9.2,7.6,10,50,1.2,15,30,70,25
2522,9.2,7.6,10,50,1.2,15,30,70,20
2523,9.2,7.6,10,50,1.2,15,30,70,15
2524,9.2,7.6,10,50,1.2,15,30,50,25
2525,9.2,7.6,10,50,1.2,15,30,50,20
2526,9.2,7.6,10,50,1.2,15,30,50,15
2527,9.2,7.6,10,50,1.2,15,22,70,25
2528,9.2,7.6,10,50,1.2,15,22,70,20
2529,9.2,7.6,10,50,1.2,15,22,70,15
2530,9.2,7.6,10,50,1.2,15,22,50,25
2531,9.2,7.6,10,50,1.2,15,22,50,20
2532,9.2,7.6,10,50,1.2,15,22,50,15
2533,9.2,7.6,10,50,1.2,10,30,70,25
2534,9.2,7.6,10,50,1.2,10,30,70,20
2535,9.2,7.6,10,50,1.2,10,30,70,15
2536,9.2,7.6,10,50,1.2,10,30,50,25
2537,9.2,7.6,10,50,1.2,10,30,50,20
2538,9.2,7.6,10,50,1.2,10,30,50,15
2539,9.2,7.6,10,50,1.2,10,22,70,25
2540,9.2,7.6,10,50,1.2,10,22,70,20
2541,9.2,7.6,10,50,1.2,10,22,70,15
2542,9.2,7.6,10,50,1.2,10,22,50,25
2543,9.2,7.6,10,50,1.2,10,22,50,20
2544,9.2,7.6,10,50,1.2,10,22,50,15
2545,9.2,7.6,10,35,1.5,15,30,70,25
2546,9.2,7.6,10,35,1.5,15,30,70,20
2547,9.2,7.6,10,35,1.5,15,30,70,15
2548,9.2,7.6,10,35,1.5,15,30,50,25
2549,9.2,7.6,10,35,1.5,15,30,50,20
2550,9.2,7.6,10,35,1.5,15,30,50,15
2551,9.2,7.6,10,35,1.5,15,22,70,25
2552,9.2,7.6,10,35,1.5,15,22,70,20
2553,9.2,7.6,10,35,1.5,15,22,70,15
2554,9.2,7.6,10,35,1.5,15,22,50,25
2555,9.2,7.6,10,35,1.5,15,22,50,20
2556,9.2,7.6,10,35,1.5,15,22,50,15
2557,9.2,7.6,10,35,1.5,10,30,70,25
2558,9.2,7.6,10,35,1.5,10,30,70,20
2559,9.2,7.6,10,35,1.5,10,30,70,15
2560,9.2,7.6,10,35,1.5,10,30,50,25
2561,9.2,7.6,10,35,1.5,10,30,50,20
2562,9.2,7.6,10,35,1.5,10,30,50,15
2563,9.2,7.6,10,35,1.5,10,22,70,25
2564,9.2,7.6,10,35,1.5,10,22,70,20
2565,9.2,7.6,10,35,1.5,10,22,70,15
2566,9.2,7.6,10,35,1.5,10,22,50,25
2567,9.2,7.6,10,35,1.5,10,22,50,20
2568,9.2,7.6,10,35,1.5,10,22,50,15
2569,9.2,7.6,10,35,1.2,15,30,70,25
2570,9.2,7.6,10,35,1.2,15,30,70,20
2571,9.2,7.6,10,35,1.2,15,30,70,15
2572,9.2,7.6,10,35,1.2,15,30,50,25
2573,9.2,7.6,10,35,1.2,15,30,50,20
2574,9.2,7.6,10,35,1.2,15,30,50,15
2575,9.2,7.6,10,35,1.2,15,22,70,25
2576,9.2,7.6,10,35,1.2,15,22,70,20
2577,9.2,7.6,10,35,1.2,15,22,70,15
2578,9.2,7.6,10,35,1.2,15,22,50,25
2579,9.2,7.6,10,35,1.2,15,22,50,20
2580,9.2,7.6,10,35,1.2,15,22,50,15
2581,9.2,7.6,10,35,1.2,10,30,70,25
2582,9.2,7.6,10,35,1.2,10,30,70,20
2583,9.2,7.6,10,35,1.2,10,30,70,15
2584,9.2,7.6,10,35,1.2,10,30,50,25
2585,9.2,7.6,10,35,1.2,10,30,50,20
2586,9.2,7.6,10,35,1.2,10,30,50,15
2587,9.2,7.6,10,35,1.2,10,22,70,25
2588,9.2,7.6,10,35,1.2,10,22,70,20
2589,9.2,7.6,10,35,1.2,10,22,70,15
2590,9.2,7.6,10,35,1.2,10,22,50,25
2591,9.2,7.6,10,35,1.2,10,22,50,20
2592,9.2,7.6,10,35,1.2,10,22,50,15
2593,9.2,8.4,10,50,1.5,15,30,70,25
2594,9.2,8.4,10,50,1.5,15,30,70,20
2595,9.2,8.4,10,50,1.5,15,30,70,15
2596,9.2,8.4,10,50,1.5,15,30,50,25
2597,9.2,8.4,10,50,1.5,15,30,50,20
2598,9.2,8.4,10,50,1.5,15,30,50,15
2599,9.2,8.4,10,50,1.5,15,22,70,25
2600,9.2,8.4,10,50,1.5,15,22,70,20
2601,9.2,8.4,10,50,1.5,15,22,70,15
2602,9.2,8.4,10,50,1.5,15,22,50,25
2603,9.2,8.4,10,50,1.5,15,22,50,20
2604,9.2,8.4,10,50,1.5,15,22,50,15
2605,9.2,8.4,10,50,1.5,10,30,70,25
2606,9.2,8.4,10,50,1.5,10,30,70,20
2607,9.2,8.4,10,50,1.5,10,30,70,15
2608,9.2,8.4,10,50,1.5,10,30,50,25
2609,9.2,8.4,10,50,1.5,10,30,50,20
2610,9.2,8.4,10,50,1.5,10,30,50,15
2611,9.2,8.4,10,50,1.5,10,22,70,25
2612,9.2,8.4,10,50,1.5,10,22,70,20
2613,9.2,8.4,10,50,1.5,10,22,70,15
2614,9.2,8.4,10,50,1.5,10,22,50,25
2615,9.2,8.4,10,50,1.5,10,22,50,20
2616,9.2,8.4,10,50,1.5,10,22,50,15
2617,9.2,8.4,10,50,1.2,15,30,70,25
2618,9.2,8.4,10,50,1.2,15,30,70,20
2619,9.2,8.4,10,50,1.2,15,30,70,15
2620,9.2,8.4,10,50,1.2,15,30,50,25
2621,9.2,8.4,10,50,1.2,15,30,50,20
2622,9.2,8.4,10,50,1.2,15,30,50,15
2623,9.2,8.4,10,50,1.2,15,22,70,25
2624,9.2,8.4,10,50,1.2,15,22,70,20
2625,9.2,8.4,10,50,1.2,15,22,70,15
2626,9.2,8.4,10,50,1.2,15,22,50,25
2627,9.2,8.4,10,50,1.2,15,22,50,20
2628,9.2,8.4,10,50,1.2,15,22,50,15
2629,9.2,8.4,10,50,1.2,10,30,70,25
2630,9.2,8.4,10,50,1.2,10,30,70,20
2631,9.2,8.4,10,50,1.2,10,30,70,15
2632,9.2,8.4,10,50,1.2,10,30,50,25
2633,9.2,8.4,10,50,1.2,10,30,50,20
2634,9.2,8.4,10,50,1.2,10,30,50,15
2635,9.2,8.4,10,50,1.2,10,22,70,25
2636,9.2,8.4,10,50,1.2,10,22,70,20
2637,9.2,8.4,10,50,1.2,10,22,70,15
2638,9.2,8.4,10,50,1.2,10,22,50,25
2639,9.2,8.4,10,50,1.2,10,22,50,20
2640,9.2,8.4,10,50,1.2,10,22,50,15
2641,9.2,8.4,10,35,1.5,15,30,70,25
2642,9.2,8.4,10,35,1.5,15,30,70,20
2643,9.2,8.4,10,35,1.5,15,30,70,15
2644,9.2,8.4,10,35,1.5,15,30,50,25
2645,9.2,8.4,10,35,1.5,15,30,50,20
2646,9.2,8.4,10,35,1.5,15,30,50,15
2647,9.2,8.4,10,35,1.5,15,22,70,25
2648,9.2,8.4,10,35,1.5,15,22,70,20
2649,9.2,8.4,10,35,1.5,15,22,70,15
2650,9.2,8.4,10,35,1.5,15,22,50,25
2651,9.2,8.4,10,35,1.5,15,22,50,20
2652,9.2,8.4,10,35,1.5,15,22,50,15
2653,9.2,8.4,10,35,1.5,10,30,70,25
2654,9.2,8.4,10,35,1.5,10,30,70,20
2655,9.2,8.4,10,35,1.5,10,30,70,15
2656,9.2,8.4,10,35,1.5,10,30,50,25
2657,9.2,8.4,10,35,1.5,10,30,50,20
2658,9.2,8.4,10,35,1.5,10,30,50,15
2659,9.2,8.4,10,35,1.5,10,22,70,25
2660,9.2,8.4,10,35,1.5,10,22,70,20
2661,9.2,8.4,10,35,1.5,10,22,70,15
2662,9.2,8.4,10,35,1.5,10,22,50,25
2663,9.2,8.4,10,35,1.5,10,22,50,20
2664,9.2,8.4,10,35,1.5,10,22,50,15
2665,9.2,8.4,10,35,1.2,15,30,70,25
2666,9.2,8.4,10,35,1.2,15,30,70,20
2667,9.2,8.4,10,35,1.2,15,30,70,15
2668,9.2,8.4,10,35,1.2,15,30,50,25
2669,9.2,8.4,10,35,1.2,15,30,50,20
2670,9.2,8.4,10,35,1.2,15,30,50,15
2671,9.2,8.4,10,35,1.2,15,22,70,25
2672,9.2,8.4,10,35,1.2,15,22,70,20
2673,9.2,8.4,10,35,1.2,15,22,70,15
2674,9.2,8.4,10,35,1.2,15,22,50,25
2675,9.2,8.4,10,35,1.2,15,22,50,20
2676,9.2,8.4,10,35,1.2,15,22,50,15
2677,9.2,8.4,10,35,1.2,10,30,70,25
2678,9.2,8.4,10,35,1.2,10,30,70,20
2679,9.2,8.4,10,35,1.2,10,30,70,15
2680,9.2,8.4,10,35,1.2,10,30,50,25
2681,9.2,8.4,10,35,1.2,10,30,50,20
2682,9.2,8.4,10,35,1.2,10,30,50,15
2683,9.2,8.4,10,35,1.2,10,22,70,25
2684,9.2,8.4,10,35,1.2,10,22,70,20
2685,9.2,8.4,10,35,1.2,10,22,70,15
2686,9.2,8.4,10,35,1.2,10,22,50,25
2687,9.2,8.4,10,35,1.2,10,22,50,20
2688,9.2,8.4,10,35,1.2,10,22,50,15
2689,9.2,9.2,10,50,1.5,15,30,70,25
2690,9.2,9.2,10,50,1.5,15,30,70,20
2691,9.2,9.2,10,50,1.5,15,30,70,15
2692,9.2,9.2,10,50,1.5,15,30,50,25
2693,9.2,9.2,10,50,1.5,15,30,50,20
2694,9.2,9.2,10,50,1.5,15,30,50,15
2695,9.2,9.2,10,50,1.5,15,22,70,25
2696,9.2,9.2,10,50,1.5,15,22,70,20
2697,9.2,9.2,10,50,1.5,15,22,70,15
2698,9.2,9.2,10,50,1.5,15,22,50,25
2699,9.2,9.2,10,50,1.5,15,22,50,20
2700,9.2,9.2,10,50,1.5,15,22,50,15
2701,9.2,9.2,10,50,1.5,10,30,70,25
2702,9.2,9.2,10,50,1.5,10,30,70,20
2703,9.2,9.2,10,50,1.5,10,30,70,15
2704,9.2,9.2,10,50,1.5,10,30,50,25
2705,9.2,9.2,10,50,1.5,10,30,50,20
2706,9.2,9.2,10,50,1.5,10,30,50,15
2707,9.2,9.2,10,50,1.5,10,22,70,25
2708,9.2,9.2,10,50,1.5,10,22,70,20
2709,9.2,9.2,10,50,1.5,10,22,70,15
2710,9.2,9.2,10,50,1.5,10,22,50,25
2711,9.2,9.2,10,50,1.5,10,22,50,20
2712,9.2,9.2,10,50,1.5,10,22,50,15
2713,9.2,9.2,10,50,1.2,15,30,70,25
