"sim_id","year","variable","sex","measure","TB_HIV_coinfection","value","in_confidence_interval","upper_rate","lower_rate","run_id"
1548,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",320.660157753214,1,1062.217888,294.7324592,1
15435,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",421.380013450447,1,1327.657206,203.4008259,1
15435,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",337.240747424569,1,1062.217888,294.7324592,1
15436,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",386.83729439574,1,1327.657206,203.4008259,1
15436,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",335.675313503756,1,1062.217888,294.7324592,1
15475,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",420.353225019686,1,1327.657206,203.4008259,1
15475,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",349.893454910099,1,1062.217888,294.7324592,1
15673,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",391.272512254117,1,1327.657206,203.4008259,1
15673,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",317.435696273376,1,1062.217888,294.7324592,1
15698,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",408.401050782397,1,1327.657206,203.4008259,1
15698,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",324.953130916574,1,1062.217888,294.7324592,1
15802,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",440.153434720875,1,1327.657206,203.4008259,1
15802,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",353.13023222227,1,1062.217888,294.7324592,1
15805,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",397.841007986759,1,1327.657206,203.4008259,1
15805,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",327.121844378149,1,1062.217888,294.7324592,1
15948,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",391.997934934722,1,1327.657206,203.4008259,1
15948,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",329.226142046579,1,1062.217888,294.7324592,1
15970,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",434.131487629564,1,1327.657206,203.4008259,1
15970,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",339.721685099248,1,1062.217888,294.7324592,1
15998,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",412.803822033116,1,1327.657206,203.4008259,1
15998,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",355.894013736326,1,1062.217888,294.7324592,1
1605,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",428.290302175171,1,1327.657206,203.4008259,1
1605,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",345.211535412602,1,1062.217888,294.7324592,1
16031,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",423.340280777435,1,1327.657206,203.4008259,1
16031,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",314.098446920741,1,1062.217888,294.7324592,1
16183,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",404.251327647022,1,1327.657206,203.4008259,1
16183,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",324.072332513261,1,1062.217888,294.7324592,1
16217,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",378.042094085615,1,1327.657206,203.4008259,1
16217,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",315.971493538027,1,1062.217888,294.7324592,1
1623,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",378.944933027138,1,1327.657206,203.4008259,1
1623,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",312.645077513285,1,1062.217888,294.7324592,1
16419,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",380.191908886158,1,1327.657206,203.4008259,1
16419,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",322.591474259811,1,1062.217888,294.7324592,1
16555,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",363.3813676902,1,1327.657206,203.4008259,1
16555,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",301.800745025196,1,1062.217888,294.7324592,1
16615,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",396.858857475625,1,1327.657206,203.4008259,1
16615,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",330.294836093275,1,1062.217888,294.7324592,1
1677,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",372.625140030648,1,1327.657206,203.4008259,1
1677,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",299.786851235682,1,1062.217888,294.7324592,1
16626,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",371.291687046874,1,1327.657206,203.4008259,1
16626,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",316.893766971115,1,1062.217888,294.7324592,1
16702,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",410.09053512526,1,1327.657206,203.4008259,1
16702,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",327.414097243541,1,1062.217888,294.7324592,1
16805,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",399.713036259601,1,1327.657206,203.4008259,1
16805,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",321.51742260223,1,1062.217888,294.7324592,1
16807,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",406.956966292451,1,1327.657206,203.4008259,1
16807,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",358.28284404978,1,1062.217888,294.7324592,1
16825,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",388.910579301668,1,1327.657206,203.4008259,1
16825,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",316.231503701497,1,1062.217888,294.7324592,1
16826,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",380.845212372955,1,1327.657206,203.4008259,1
16826,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",316.560576439503,1,1062.217888,294.7324592,1
16831,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",404.668948819919,1,1327.657206,203.4008259,1
16831,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",333.251163188839,1,1062.217888,294.7324592,1
16833,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",437.555940134029,1,1327.657206,203.4008259,1
16833,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",387.036554231806,1,1062.217888,294.7324592,1
16884,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",358.962204242422,1,1327.657206,203.4008259,1
16884,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",312.388648778518,1,1062.217888,294.7324592,1
16914,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",361.137904571543,1,1327.657206,203.4008259,1
16914,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",296.369913901783,1,1062.217888,294.7324592,1
16972,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",432.703333756993,1,1327.657206,203.4008259,1
16972,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",343.680451773981,1,1062.217888,294.7324592,1
16981,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",425.961951319219,1,1327.657206,203.4008259,1
16981,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",365.304649021141,1,1062.217888,294.7324592,1
17016,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",384.925133039065,1,1327.657206,203.4008259,1
17016,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",303.061115477519,1,1062.217888,294.7324592,1
17032,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",395.607714422381,1,1327.657206,203.4008259,1
17032,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",318.390930491769,1,1062.217888,294.7324592,1
17107,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",388.798669494585,1,1327.657206,203.4008259,1
17107,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",330.567602273571,1,1062.217888,294.7324592,1
17147,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",422.893281814324,1,1327.657206,203.4008259,1
17147,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",333.146186019571,1,1062.217888,294.7324592,1
17262,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",382.663399433706,1,1327.657206,203.4008259,1
17262,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",325.061806278565,1,1062.217888,294.7324592,1
17311,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",378.007480748459,1,1327.657206,203.4008259,1
17311,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",306.6574931366,1,1062.217888,294.7324592,1
17332,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",396.293426312657,1,1327.657206,203.4008259,1
17332,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",325.137415890132,1,1062.217888,294.7324592,1
17442,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",433.055066646272,1,1327.657206,203.4008259,1
17442,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",353.456142323117,1,1062.217888,294.7324592,1
17482,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",420.673494630756,1,1327.657206,203.4008259,1
17482,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",321.194665525685,1,1062.217888,294.7324592,1
17491,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",425.567235813557,1,1327.657206,203.4008259,1
17491,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",339.987664449727,1,1062.217888,294.7324592,1
17543,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",408.53260249557,1,1327.657206,203.4008259,1
17543,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",319.262066415979,1,1062.217888,294.7324592,1
17561,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",389.038305975074,1,1327.657206,203.4008259,1
17561,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",315.996188184408,1,1062.217888,294.7324592,1
17605,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",405.620253597172,1,1327.657206,203.4008259,1
17605,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",334.251527773656,1,1062.217888,294.7324592,1
17644,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",387.169367006009,1,1327.657206,203.4008259,1
17644,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",304.131220283183,1,1062.217888,294.7324592,1
17714,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",430.908877651827,1,1327.657206,203.4008259,1
17714,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",370.668548611147,1,1062.217888,294.7324592,1
17720,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",355.363609294145,1,1327.657206,203.4008259,1
17720,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",297.897193545305,1,1062.217888,294.7324592,1
17837,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",423.344557932199,1,1327.657206,203.4008259,1
17837,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",338.980264210875,1,1062.217888,294.7324592,1
17876,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",402.084396091546,1,1327.657206,203.4008259,1
17876,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",313.699446062639,1,1062.217888,294.7324592,1
17893,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",384.27859442752,1,1327.657206,203.4008259,1
17893,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",312.399890504268,1,1062.217888,294.7324592,1
17917,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",404.90873400987,1,1327.657206,203.4008259,1
17917,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",340.362557374139,1,1062.217888,294.7324592,1
17937,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",403.186101289735,1,1327.657206,203.4008259,1
17937,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",317.756949341796,1,1062.217888,294.7324592,1
17959,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",367.988703084084,1,1327.657206,203.4008259,1
17959,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",298.595891754988,1,1062.217888,294.7324592,1
1804,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",368.030454309909,1,1327.657206,203.4008259,1
1804,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",297.593991849517,1,1062.217888,294.7324592,1
18031,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",365.516767450606,1,1327.657206,203.4008259,1
18031,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",319.470751625359,1,1062.217888,294.7324592,1
18042,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",414.847283662879,1,1327.657206,203.4008259,1
18042,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",338.754975111296,1,1062.217888,294.7324592,1
18043,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",394.645029606389,1,1327.657206,203.4008259,1
18043,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",322.908347668611,1,1062.217888,294.7324592,1
195,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",370.342475170657,1,1327.657206,203.4008259,1
195,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",296.192500758557,1,1062.217888,294.7324592,1
18185,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",376.172151399479,1,1327.657206,203.4008259,1
18185,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",302.436018339877,1,1062.217888,294.7324592,1
18200,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",403.363249220255,1,1327.657206,203.4008259,1
18200,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",320.270278484253,1,1062.217888,294.7324592,1
18208,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",378.27151070289,1,1327.657206,203.4008259,1
18208,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",310.099945749744,1,1062.217888,294.7324592,1
18342,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",394.532586070297,1,1327.657206,203.4008259,1
18342,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",307.22877124254,1,1062.217888,294.7324592,1
18371,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",400.921130412108,1,1327.657206,203.4008259,1
18371,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",310.835944278189,1,1062.217888,294.7324592,1
18415,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",431.985000924582,1,1327.657206,203.4008259,1
18415,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",332.228043613681,1,1062.217888,294.7324592,1
1854,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",436.291623096673,1,1327.657206,203.4008259,1
1854,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",362.00256403567,1,1062.217888,294.7324592,1
18540,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",395.605432783701,1,1327.657206,203.4008259,1
18540,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",325.424226991727,1,1062.217888,294.7324592,1
18559,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",423.250461893755,1,1327.657206,203.4008259,1
18559,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",355.75623081944,1,1062.217888,294.7324592,1
18562,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",376.950514494742,1,1327.657206,203.4008259,1
18562,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",294.989034287829,1,1062.217888,294.7324592,1
18725,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",432.614968450439,1,1327.657206,203.4008259,1
18725,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",353.346689369168,1,1062.217888,294.7324592,1
18990,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",408.057621269324,1,1327.657206,203.4008259,1
18990,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",350.644313004896,1,1062.217888,294.7324592,1
19041,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",420.068456799688,1,1327.657206,203.4008259,1
19041,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",340.292475055729,1,1062.217888,294.7324592,1
19042,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",376.223799054293,1,1327.657206,203.4008259,1
19042,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",295.67178828861,1,1062.217888,294.7324592,1
19108,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",424.48720018493,1,1327.657206,203.4008259,1
19108,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",353.744129797525,1,1062.217888,294.7324592,1
19109,2005,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",431.95540269923,1,1327.657206,203.4008259,1
19109,2017,"Tb_inc_neg_female_Y_per_100k_female","Female","TB_incidence","no",347.693030278304,1,1062.217888,294.7324592,1
